Company,Model,Odometer reading,fuel,transmission,owner,mileage,engine,max_power,seats,Price
Maruti,2011.0,40000.0,Petrol,Manual,Third,19.0,998.0,67.1,5.0,300000.0
Maruti,2012.0,30000.0,Petrol,Manual,First,17.5,1298.0,85.8,5.0,350000.0
Maruti,2010.0,130000.0,Diesel,Manual,Third,17.8,1248.0,75.0,5.0,320000.0
Jaguar,2017.0,9000.0,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,2711000.0
Fiat,2013.0,47000.0,Diesel,Manual,First,20.3,1248.0,75.0,5.0,250000.0
Maruti,2016.0,60000.0,Petrol,Manual,Second,20.85,1197.0,83.14,5.0,459999.0
Volkswagen,2010.0,120000.0,Diesel,Manual,Third,20.54,1598.0,103.6,5.0,320000.0
Tata,2018.0,55000.0,Petrol,Automatic,First,21.9,624.0,37.48,4.0,250000.0
Honda,2006.0,80000.0,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,150000.0
Maruti,2010.0,60000.0,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,320000.0
Toyota,2012.0,151000.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,1100000.0
Renault,2015.0,125000.0,Diesel,Manual,First,21.04,1461.0,83.8,8.0,600000.0
Mahindra,2008.0,120000.0,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,190000.0
Tata,2009.0,48000.0,Diesel,Manual,Second,17.0,1405.0,71.0,5.0,152000.0
Tata,2010.0,120000.0,Diesel,Manual,First,17.0,1405.0,71.0,5.0,180000.0
Maruti,2016.0,6757.0,Petrol,Manual,First,21.01,1197.0,81.8,5.0,600000.0
Honda,2017.0,28000.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,860000.0
Tata,2002.0,120000.0,Diesel,Manual,First,14.07,2956.0,83.1,7.0,96000.0
Honda,2017.0,120000.0,Petrol,Manual,First,15.4,1497.0,117.3,7.0,595000.0
Lexus,2019.0,20000.0,Petrol,Automatic,First,22.37,2487.0,214.56,5.0,5150000.0
Tata,2016.0,25000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,400000.0
Hyundai,2014.0,60000.0,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,400000.0
Hyundai,2013.0,110000.0,Diesel,Manual,Second,21.27,1396.0,88.76,5.0,380000.0
Renault,2013.0,75010.0,Diesel,Automatic,First,13.73,1995.0,148.0,5.0,1000000.0
Maruti,2011.0,80000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,265000.0
Hyundai,2017.0,20000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,350000.0
Mahindra,2013.0,70000.0,Diesel,Manual,First,15.96,2523.0,63.0,9.0,500000.0
Tata,2014.0,50000.0,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,360000.0
Mahindra,2010.0,120000.0,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,315000.0
Chevrolet,2012.0,60000.0,Diesel,Manual,Second,25.44,936.0,57.6,5.0,120000.0
Chevrolet,2016.0,30000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,400000.0
Mahindra,2013.0,120000.0,Diesel,Manual,Second,17.21,1493.0,100.0,7.0,300000.0
Maruti,2014.0,35000.0,Petrol,Manual,Second,20.51,998.0,67.04,5.0,310000.0
Toyota,2018.0,100000.0,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,2940000.0
Hyundai,2018.0,19500.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,655000.0
Maruti,2018.0,52000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,610000.0
Mahindra,2017.0,25000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1350000.0
Maruti,2013.0,24000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,200000.0
Toyota,2017.0,25538.0,Petrol,Manual,First,16.78,1496.0,88.73,5.0,625000.0
Maruti,2017.0,43000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,500000.0
Honda,2009.0,100000.0,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,400000.0
Maruti,2010.0,120000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,310000.0
Mahindra,2007.0,110000.0,Diesel,Manual,Fourth,12.7,2609.0,116.6,8.0,375000.0
Mahindra,2013.0,136000.0,Diesel,Manual,Second,15.96,2523.0,62.1,7.0,330000.0
Hyundai,2014.0,117000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,700000.0
Hyundai,2016.0,25000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,600000.0
BMW,2009.0,80000.0,Diesel,Automatic,Second,22.48,1995.0,187.74,5.0,975000.0
Maruti,2017.0,20000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,550000.0
Mahindra,2011.0,80000.0,Diesel,Manual,Third,15.1,2179.0,140.0,7.0,590000.0
Honda,2016.0,56494.0,Petrol,Manual,First,18.2,1199.0,88.7,5.0,550000.0
Hyundai,2013.0,57000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,200000.0
Maruti,2014.0,120000.0,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,465000.0
Maruti,2017.0,70000.0,Diesel,Manual,Second,23.65,1248.0,88.5,5.0,800000.0
Maruti,2014.0,15000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,570000.0
Honda,2006.0,178500.0,Petrol,Manual,Third,17.7,1497.0,78.0,5.0,200000.0
Volvo,2019.0,20000.0,Diesel,Automatic,First,18.0,1969.0,190.0,5.0,3800000.0
Hyundai,2018.0,30000.0,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,700000.0
Tata,2017.0,53000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,400000.0
Hyundai,2017.0,56290.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,450000.0
Hyundai,2015.0,45000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,500000.0
Mahindra,2014.0,80000.0,Diesel,Automatic,First,11.79,2179.0,120.0,8.0,800000.0
Maruti,2016.0,110000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,610000.0
Tata,2017.0,53000.0,Diesel,Manual,First,17.6,2179.0,147.94,7.0,980000.0
Maruti,2017.0,80000.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,810000.0
Toyota,2011.0,120000.0,Diesel,Manual,Third,11.5,2982.0,171.0,7.0,975000.0
Ford,2011.0,170000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,200000.0
Toyota,2017.0,7000.0,Petrol,Automatic,Second,14.53,1794.0,138.1,5.0,1450000.0
Maruti,2017.0,60000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,669000.0
Maruti,2017.0,42000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,250000.0
Maruti,2014.0,49025.0,Petrol,Manual,First,15.37,1196.0,73.0,5.0,300000.0
Hyundai,2005.0,120000.0,Petrol,Manual,First,13.2,1495.0,94.0,5.0,150000.0
Maruti,2015.0,70000.0,Petrol,Manual,First,16.02,1373.0,93.7,7.0,599000.0
Maruti,2010.0,65000.0,Petrol,Manual,Second,19.0,998.0,66.1,5.0,200000.0
Maruti,2018.0,9000.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,740000.0
Toyota,2013.0,79328.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,750000.0
Maruti,2016.0,52000.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,635000.0
Hyundai,2015.0,62000.0,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,509999.0
Mahindra,2015.0,70000.0,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,1100000.0
Volkswagen,2012.0,120000.0,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,280000.0
Maruti,2017.0,61000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,620000.0
Maruti,2015.0,110000.0,Diesel,Manual,Third,20.77,1248.0,88.76,7.0,650000.0
Hyundai,2008.0,60000.0,Petrol,Manual,Third,15.0,1086.0,66.6,5.0,155000.0
Maruti,2016.0,20000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,350000.0
Ford,2015.0,110000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,551000.0
Maruti,1997.0,120000.0,Petrol,Manual,Second,16.1,796.0,37.0,4.0,50000.0
Mahindra,2016.0,30000.0,Diesel,Manual,Second,17.21,1493.0,100.0,7.0,403000.0
Mahindra,2019.0,40000.0,Diesel,Manual,First,17.3,1497.0,121.0,8.0,1300000.0
Toyota,2017.0,25538.0,Petrol,Manual,First,16.78,1496.0,88.73,5.0,625000.0
Maruti,2015.0,50000.0,Petrol,Manual,Second,22.74,796.0,47.3,5.0,210000.0
Hyundai,2012.0,30000.0,LPG,Manual,First,19.2,1086.0,68.05,5.0,350000.0
Maruti,2006.0,120000.0,LPG,Manual,Third,17.3,1061.0,57.5,5.0,110000.0
Maruti,2017.0,80000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,700000.0
Tata,2014.0,110000.0,Diesel,Manual,Second,13.49,2179.0,138.03,5.0,440000.0
Maruti,2019.0,6500.0,Petrol,Automatic,First,21.21,1197.0,81.8,5.0,750000.0
Mahindra,2016.0,70000.0,Diesel,Manual,First,15.96,2523.0,63.0,9.0,550000.0
Ford,2011.0,180000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,130000.0
Honda,2017.0,57900.0,Diesel,Manual,First,21.9,1498.0,98.6,7.0,940000.0
Chevrolet,2016.0,53319.0,Diesel,Manual,First,25.44,936.0,56.3,5.0,375000.0
Tata,2015.0,120000.0,Diesel,Manual,Second,19.09,1405.0,69.01,5.0,295000.0
Tata,2011.0,35000.0,Petrol,Manual,First,15.0,1368.0,90.0,5.0,225000.0
Maruti,2012.0,90000.0,Petrol,Manual,Third,20.92,998.0,67.1,5.0,170000.0
Maruti,2009.0,70000.0,Petrol,Manual,Third,19.7,796.0,46.3,5.0,160000.0
Mahindra,2012.0,50000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,420000.0
Maruti,2012.0,110000.0,Petrol,Manual,Third,20.92,998.0,67.1,5.0,204000.0
Tata,2012.0,70000.0,Diesel,Manual,Third,21.12,1248.0,88.8,5.0,300000.0
Jeep,2019.0,5000.0,Petrol,Automatic,First,16.0,1368.0,160.77,5.0,2100000.0
Mahindra,2015.0,140000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,850000.0
Mahindra,2014.0,80000.0,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,750000.0
Hyundai,2018.0,60000.0,Diesel,Manual,First,25.4,1186.0,73.97,5.0,530000.0
Maruti,2011.0,11000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,175000.0
Maruti,2008.0,152500.0,Diesel,Manual,First,17.8,1248.0,75.0,5.0,235000.0
BMW,2018.0,10000.0,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,4000000.0
Volvo,2018.0,2000.0,Diesel,Automatic,First,16.8,1984.0,150.0,5.0,2475000.0
Hyundai,2016.0,42323.0,Diesel,Manual,First,21.19,1396.0,88.76,5.0,651000.0
Maruti,2015.0,60000.0,Diesel,Manual,First,25.47,1248.0,88.5,7.0,575000.0
Maruti,2009.0,50000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,135000.0
Maruti,2010.0,120000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,225000.0
Hyundai,2017.0,105000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,1125000.0
Tata,2018.0,23000.0,Petrol,Manual,First,20.3,1199.0,84.0,5.0,550000.0
Maruti,2016.0,39000.0,Petrol,Manual,Third,20.51,998.0,67.04,5.0,380000.0
Mahindra,2015.0,100000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,975000.0
Mahindra,2012.0,135000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,450000.0
Hyundai,2012.0,83000.0,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,475000.0
Hyundai,2016.0,70000.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1100000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Datsun,2019.0,40000.0,Petrol,Manual,First,19.02,1198.0,67.05,5.0,300000.0
Hyundai,2013.0,39000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,229999.0
Mahindra,2017.0,40000.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,700000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Ford,2013.0,48000.0,Diesel,Manual,Second,21.7,1498.0,98.96,5.0,475000.0
Volkswagen,2015.0,120000.0,Diesel,Manual,Second,20.34,1498.0,103.2,5.0,515000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Hyundai,2017.0,40000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,750000.0
Hyundai,2017.0,56290.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,450000.0
Maruti,2011.0,185000.0,Diesel,Manual,Third,21.1,1248.0,73.9,5.0,185000.0
Hyundai,2014.0,146000.0,Diesel,Automatic,Second,13.01,2199.0,194.3,7.0,1050000.0
Maruti,2018.0,30000.0,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,451999.0
Hyundai,2019.0,5000.0,Petrol,Manual,First,20.3,1086.0,68.0,5.0,500000.0
Maruti,2016.0,60000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,459999.0
Maruti,2014.0,90000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,530000.0
Hyundai,2011.0,75500.0,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,395000.0
Ford,2017.0,40000.0,Petrol,Manual,Second,18.16,1196.0,86.8,5.0,370000.0
Maruti,2017.0,27000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,350000.0
Maruti,2017.0,40000.0,Petrol,Manual,First,20.89,1197.0,81.8,5.0,370000.0
Toyota,2012.0,110000.0,Diesel,Manual,First,23.59,1364.0,67.04,5.0,411000.0
Hyundai,2014.0,70000.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,170000.0
Maruti,2014.0,100000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,511000.0
Tata,2019.0,30000.0,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,550000.0
Hyundai,2018.0,25000.0,Petrol,Manual,First,20.3,998.0,68.05,5.0,350000.0
Honda,2013.0,120000.0,Petrol,Manual,Second,18.0,1198.0,86.7,5.0,300000.0
Mahindra,2013.0,60000.0,Diesel,Manual,Second,15.96,2523.0,62.1,7.0,400000.0
Tata,2011.0,35000.0,Petrol,Manual,First,15.0,1368.0,90.0,5.0,225000.0
Hyundai,2015.0,80000.0,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,395000.0
Hyundai,2016.0,100000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,725000.0
Maruti,2010.0,50000.0,Petrol,Manual,First,15.0,1586.0,104.68,5.0,300000.0
Chevrolet,2010.0,70000.0,Petrol,Manual,Second,18.0,995.0,62.0,5.0,90000.0
Mahindra,2013.0,120000.0,Diesel,Manual,Second,11.68,2498.0,112.0,7.0,450000.0
Chevrolet,2011.0,35000.0,Petrol,Manual,First,18.0,995.0,62.0,5.0,150000.0
Maruti,2017.0,50000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,900000.0
Maruti,2015.0,20000.0,Petrol,Automatic,First,20.51,998.0,67.0,5.0,400000.0
Mahindra,2015.0,90000.0,Diesel,Manual,First,15.4,2523.0,75.0,9.0,720000.0
Hyundai,2008.0,55000.0,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,114999.0
Hyundai,2017.0,60000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,957000.0
Maruti,2016.0,50000.0,CNG,Manual,Second,26.6,998.0,58.16,5.0,300000.0
Honda,2012.0,49185.0,Petrol,Manual,First,16.8,1497.0,116.4,5.0,428000.0
Volkswagen,2011.0,140000.0,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,250000.0
Renault,2015.0,80000.0,Diesel,Manual,First,21.04,1461.0,83.8,8.0,690000.0
Maruti,2012.0,99000.0,Petrol,Manual,Second,15.5,1586.0,103.3,5.0,260000.0
Volvo,2019.0,20000.0,Diesel,Automatic,First,18.0,1969.0,190.0,5.0,3800000.0
Maruti,2013.0,58343.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,225000.0
Tata,2012.0,60000.0,Diesel,Manual,First,22.3,1248.0,74.0,5.0,175000.0
Jeep,2019.0,22000.0,Petrol,Automatic,First,16.0,1368.0,160.0,5.0,1450000.0
Maruti,2013.0,60000.0,Petrol,Manual,Second,20.2,998.0,67.1,5.0,199000.0
Tata,2017.0,150000.0,Diesel,Manual,First,17.6,2179.0,153.86,7.0,1200000.0
Ford,2010.0,85568.0,Diesel,Manual,First,18.5,1399.0,68.0,5.0,185000.0
Toyota,2013.0,120000.0,Diesel,Manual,First,23.59,1364.0,67.06,5.0,325000.0
Maruti,2017.0,15000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,610000.0
Nissan,2016.0,56832.0,Diesel,Manual,First,19.87,1461.0,83.14,5.0,495000.0
Mahindra,2014.0,70000.0,Diesel,Automatic,Second,11.79,2179.0,120.0,8.0,625000.0
Chevrolet,2006.0,94000.0,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,190000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Hyundai,2015.0,50000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,235000.0
Maruti,2018.0,69779.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,600000.0
Toyota,2010.0,120000.0,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,525000.0
Maruti,2013.0,35000.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,250000.0
Maruti,2010.0,176062.0,Diesel,Manual,First,17.8,1248.0,75.0,5.0,400000.0
Maruti,2019.0,25000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,675000.0
Mahindra,2016.0,100000.0,Diesel,Manual,First,20.8,1461.0,64.1,5.0,750000.0
Tata,2011.0,200000.0,Diesel,Manual,Second,17.0,1405.0,71.0,5.0,200000.0
Maruti,2019.0,5000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,610000.0
Honda,2008.0,70000.0,Petrol,Manual,Third,17.7,1497.0,78.0,5.0,150000.0
Toyota,2013.0,217000.0,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,1050000.0
Maruti,2012.0,89000.0,Diesel,Manual,Second,23.2,1248.0,73.94,5.0,250000.0
Maruti,2015.0,28000.0,Petrol,Manual,First,20.52,1197.0,81.8,5.0,365000.0
Nissan,2014.0,120000.0,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,525000.0
Tata,2011.0,80000.0,Diesel,Manual,First,17.0,1405.0,71.0,5.0,152000.0
Maruti,2015.0,72000.0,Petrol,Manual,First,15.37,1196.0,73.0,5.0,310000.0
Maruti,2017.0,70000.0,Petrol,Manual,First,15.37,1196.0,73.0,5.0,390000.0
Hyundai,2018.0,56000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,450000.0
Tata,2004.0,40000.0,Diesel,Manual,Second,16.8,1405.0,62.0,5.0,100000.0
Mahindra,2014.0,50000.0,Diesel,Manual,Second,14.0,2523.0,75.0,9.0,655000.0
Hyundai,2018.0,15000.0,Petrol,Automatic,First,17.4,1197.0,81.86,5.0,750000.0
Maruti,2015.0,100000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,600000.0
Hyundai,2017.0,50000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,270000.0
Maruti,2014.0,81000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,438999.0
Honda,2018.0,8576.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,680000.0
Maruti,2015.0,80000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,525000.0
Mahindra,2016.0,100000.0,Petrol,Manual,First,18.15,1198.0,82.0,5.0,400000.0
Hyundai,2017.0,20000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,570000.0
Chevrolet,2015.0,197000.0,Diesel,Manual,First,13.58,2499.0,72.4,10.0,509999.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Honda,2008.0,120000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,229999.0
Tata,2007.0,150000.0,Diesel,Manual,Second,17.2,1396.0,53.5,5.0,85000.0
Mahindra,2016.0,120000.0,Diesel,Manual,First,15.96,2523.0,63.0,9.0,600000.0
Hyundai,2011.0,110000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,210000.0
Maruti,2017.0,60000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,455000.0
Maruti,2004.0,57000.0,Petrol,Manual,Second,16.1,796.0,37.0,4.0,40000.0
Hyundai,2013.0,40000.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,290000.0
Mahindra,2015.0,64800.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,850000.0
Maruti,2012.0,70000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,145000.0
Maruti,2006.0,44000.0,Petrol,Manual,Second,16.1,1298.0,88.2,5.0,120000.0
Renault,2014.0,114000.0,Diesel,Manual,First,19.01,1461.0,108.45,5.0,600000.0
Hyundai,2019.0,27000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,1050000.0
Honda,2014.0,79011.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,635000.0
Hyundai,2015.0,160000.0,Diesel,Manual,First,24.4,1120.0,71.01,5.0,375000.0
Maruti,2010.0,20000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,165000.0
Chevrolet,2015.0,120000.0,Diesel,Manual,First,13.58,2499.0,72.4,10.0,434000.0
Hyundai,2016.0,39000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,825000.0
Ford,2015.0,80000.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,480000.0
Ford,2018.0,12000.0,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,3250000.0
Toyota,2016.0,65000.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1000000.0
Tata,2010.0,65000.0,Petrol,Manual,First,15.64,1193.0,64.1,5.0,290000.0
Hyundai,2015.0,160000.0,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,550000.0
Maruti,2017.0,30000.0,CNG,Manual,First,21.94,1196.0,63.0,5.0,390000.0
Hyundai,2016.0,70000.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,480000.0
Honda,2017.0,50000.0,Petrol,Manual,First,18.5,1198.0,86.8,5.0,400000.0
Maruti,2017.0,35000.0,Diesel,Manual,Second,25.2,1248.0,74.0,5.0,640000.0
Maruti,2013.0,57000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,380000.0
Honda,2019.0,3100.0,Petrol,Automatic,First,18.2,1199.0,88.7,5.0,750000.0
Jaguar,2014.0,51000.0,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,2000000.0
Maruti,2012.0,80000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,225000.0
Ford,2013.0,110000.0,Diesel,Manual,First,20.0,1399.0,68.1,5.0,250000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Ford,2012.0,70000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,300000.0
Ford,2017.0,60000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,700000.0
Maruti,2013.0,77000.0,Diesel,Manual,First,21.1,1248.0,73.9,5.0,390000.0
Volkswagen,2012.0,61100.0,Diesel,Automatic,First,14.3,1968.0,140.0,5.0,799000.0
Mahindra,2013.0,40000.0,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,1000000.0
Skoda,2012.0,116000.0,Petrol,Manual,First,15.0,1598.0,103.5,5.0,385000.0
Hyundai,2011.0,70000.0,Petrol,Manual,First,16.36,1495.0,93.7,5.0,180000.0
Hyundai,2010.0,120000.0,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,195000.0
Tata,2014.0,45000.0,Diesel,Manual,First,19.09,1405.0,69.01,5.0,300000.0
Mahindra,2005.0,80000.0,Diesel,Manual,First,13.6,2523.0,63.0,7.0,250000.0
Hyundai,2014.0,70000.0,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,590000.0
Volkswagen,2012.0,200000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,240000.0
Maruti,2014.0,50000.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,320000.0
Hyundai,2016.0,25000.0,Petrol,Manual,First,17.01,1591.0,121.3,5.0,749000.0
Maruti,2015.0,19800.0,Petrol,Manual,First,15.37,1196.0,73.0,7.0,300000.0
Hyundai,2012.0,330000.0,Petrol,Manual,Second,13.44,2359.0,198.25,5.0,550000.0
Jeep,2017.0,50000.0,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1650000.0
Renault,2017.0,34000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,350000.0
Maruti,2006.0,102000.0,Petrol,Manual,Third,16.1,1298.0,88.2,5.0,215000.0
Maruti,2018.0,17000.0,Petrol,Manual,First,21.01,1197.0,81.8,5.0,775000.0
Mahindra,2015.0,60000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,515000.0
Hyundai,2017.0,42000.0,Petrol,Manual,First,15.29,1591.0,121.3,5.0,875000.0
Audi,2017.0,70000.0,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,2600000.0
Ford,2012.0,40000.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,250000.0
Hyundai,2018.0,29000.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,700000.0
Maruti,2011.0,18500.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,229999.0
Ford,2011.0,110000.0,Diesel,Manual,Second,17.8,1399.0,68.0,5.0,260000.0
Hyundai,2012.0,100000.0,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,360000.0
Hyundai,2018.0,31000.0,Petrol,Automatic,First,17.4,1197.0,81.86,5.0,730000.0
Mahindra,2008.0,112000.0,Diesel,Manual,First,10.5,2609.0,120.0,9.0,450000.0
Maruti,2011.0,60000.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,235000.0
Maruti,2009.0,40000.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,130000.0
Maruti,2016.0,175000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,450000.0
Maruti,2008.0,90000.0,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,260000.0
Tata,2009.0,212000.0,Diesel,Manual,Third,11.57,2179.0,138.1,7.0,229999.0
Toyota,2013.0,80000.0,Diesel,Manual,First,12.99,2494.0,100.0,7.0,800000.0
Renault,2012.0,120000.0,Diesel,Manual,Second,21.8,1461.0,78.0,5.0,500000.0
Maruti,2000.0,70000.0,Petrol,Manual,Fourth,16.1,796.0,37.0,4.0,80000.0
Jaguar,2017.0,45000.0,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,3200000.0
Maruti,2016.0,20000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,325000.0
Maruti,2011.0,100000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,130000.0
Ford,2010.0,120000.0,Petrol,Manual,Third,15.6,1196.0,70.0,5.0,229999.0
Maruti,2017.0,3564.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,325000.0
Hyundai,2007.0,120000.0,Petrol,Manual,Second,17.8,1086.0,63.0,5.0,120000.0
